1370 0.437354
1370.01 0.437354
1370.02 0.433903
1370.02 0.433241
1370.03 0.433241
1370.04 0.433241
1370.05 0.431486
1370.06 0.430723
1370.06 0.430288
1370.07 0.430288
1370.08 0.430288
1370.09 0.429529
1370.09 0.429529
1370.1 0.42942
1370.11 0.42942
1370.12 0.428234
1370.13 0.428234
1370.13 0.428234
1370.14 0.428234
1370.15 0.428019
1370.16 0.428019
1370.16 0.427911
1370.17 0.427911
1370.18 0.427911
1370.19 0.427911
1370.2 0.427911
1370.2 0.427911
1370.21 0.427482
1370.22 0.426626
1370.23 0.426092
1370.24 0.426092
1370.24 0.424712
1370.25 0.424712
1370.26 0.424395
1370.27 0.424395
1370.27 0.424395
1370.28 0.423973
1370.29 0.423973
1370.3 0.423973
1370.31 0.423656
1370.31 0.423446
1370.32 0.423446
1370.33 0.423341
1370.34 0.423131
1370.34 0.423131
1370.35 0.422711
1370.36 0.422501
1370.37 0.422501
1370.38 0.422501
1370.38 0.422397
1370.39 0.422397
1370.4 0.422187
1370.41 0.422187
1370.41 0.421665
1370.42 0.421665
1370.43 0.421665
1370.44 0.421665
1370.45 0.421665
1370.45 0.421561
1370.46 0.421561
1370.47 0.421561
1370.48 0.421561
1370.49 0.421561
1370.49 0.421561
1370.5 0.421561
1370.51 0.421561
1370.52 0.421561
1370.52 0.421561
1370.53 0.421561
1370.54 0.421561
1370.55 0.421248
1370.56 0.421144
1370.56 0.421144
1370.57 0.421144
1370.58 0.421144
1370.59 0.421144
1370.59 0.421144
1370.6 0.421144
1370.61 0.421144
1370.62 0.421144
1370.63 0.42104
1370.63 0.42104
1370.64 0.42104
1370.65 0.420728
1370.66 0.420728
1370.66 0.420728
1370.67 0.420624
1370.68 0.420624
1370.69 0.420728
1370.7 0.420728
1370.7 0.420728
1370.71 0.420624
1370.72 0.420624
1370.73 0.420417
1370.74 0.420003
1370.74 0.420003
1370.75 0.419899
1370.76 0.419796
1370.77 0.419796
1370.77 0.419486
1370.78 0.419486
1370.79 0.419486
1370.8 0.419486
1370.81 0.419486
1370.81 0.419486
1370.82 0.419486
1370.83 0.418661
1370.84 0.418661
1370.84 0.418353
1370.85 0.418353
1370.86 0.418045
1370.87 0.417738
1370.88 0.417738
1370.88 0.417738
1370.89 0.417738
1370.9 0.417738
1370.91 0.417738
1370.91 0.417738
1370.92 0.417738
1370.93 0.417635
1370.94 0.416818
1370.95 0.416818
1370.95 0.416818
1370.96 0.416818
1370.97 0.416716
1370.98 0.416716
1370.99 0.416716
1370.99 0.416716
1371 0.416716
1371.01 0.416716
1371.02 0.416716
1371.02 0.416513
1371.03 0.416513
1371.04 0.416411
1371.05 0.416411
1371.06 0.416411
1371.06 0.416208
1371.07 0.416004
1371.08 0.416004
1371.09 0.416004
1371.09 0.416004
1371.1 0.416004
1371.11 0.416004
1371.12 0.416004
1371.13 0.416004
1371.13 0.416004
1371.14 0.416004
1371.15 0.415903
1371.16 0.415903
1371.16 0.4157
1371.17 0.4157
1371.18 0.4157
1371.19 0.4157
1371.2 0.4157
1371.2 0.4157
1371.21 0.4157
1371.22 0.4157
1371.23 0.415497
1371.24 0.415497
1371.24 0.415497
1371.25 0.414588
1371.26 0.414588
1371.27 0.414588
1371.27 0.414588
1371.28 0.414588
1371.29 0.414588
1371.3 0.414588
1371.31 0.414588
1371.31 0.414588
1371.32 0.414588
1371.33 0.414588
1371.34 0.414588
1371.34 0.413682
1371.35 0.413682
1371.36 0.413682
1371.37 0.413682
1371.38 0.413682
1371.38 0.413582
1371.39 0.413281
1371.4 0.413281
1371.41 0.413281
1371.41 0.413281
1371.42 0.413281
1371.43 0.413281
1371.44 0.413281
1371.45 0.413281
1371.45 0.413281
1371.46 0.413281
1371.47 0.413281
1371.48 0.413281
1371.49 0.413281
1371.49 0.41298
1371.5 0.41298
1371.51 0.41298
1371.52 0.41298
1371.52 0.41298
1371.53 0.41298
1371.54 0.41298
1371.55 0.41298
1371.56 0.41298
1371.56 0.41298
1371.57 0.41298
1371.58 0.41298
1371.59 0.41298
1371.59 0.41298
1371.6 0.41298
1371.61 0.41268
1371.62 0.41268
1371.63 0.41268
1371.63 0.41268
1371.64 0.41268
1371.65 0.412481
1371.66 0.412281
1371.66 0.412281
1371.67 0.412281
1371.68 0.412281
1371.69 0.412281
1371.7 0.411783
1371.7 0.411783
1371.71 0.411485
1371.72 0.411485
1371.73 0.411485
1371.74 0.411485
1371.74 0.411485
1371.75 0.411485
1371.76 0.411485
1371.77 0.411485
1371.77 0.411485
1371.78 0.411485
1371.79 0.411485
1371.8 0.411485
1371.81 0.411187
1371.81 0.411187
1371.82 0.411088
1371.83 0.410692
1371.84 0.410692
1371.84 0.410692
1371.85 0.410692
1371.86 0.410692
1371.87 0.410692
1371.88 0.410593
1371.88 0.410296
1371.89 0.410296
1371.9 0.410197
1371.91 0.410197
1371.91 0.409606
1371.92 0.409606
1371.93 0.409606
1371.94 0.409606
1371.95 0.409606
1371.95 0.409606
1371.96 0.409606
1371.97 0.409507
1371.98 0.409507
1371.99 0.409507
1371.99 0.409507
1372 0.409507
1372.01 0.409507
1372.02 0.409507
1372.02 0.409507
1372.03 0.409507
1372.04 0.409016
1372.05 0.409016
1372.06 0.409016
1372.06 0.409016
1372.07 0.409016
1372.08 0.409016
1372.09 0.409016
1372.09 0.409016
1372.1 0.409016
1372.11 0.409016
1372.12 0.408918
1372.13 0.408918
1372.13 0.408918
1372.14 0.408918
1372.15 0.408918
1372.16 0.408624
1372.16 0.408624
1372.17 0.408526
1372.18 0.408526
1372.19 0.408526
1372.2 0.408134
1372.2 0.407646
1372.21 0.407646
1372.22 0.407646
1372.23 0.407646
1372.24 0.407646
1372.24 0.407646
1372.25 0.407646
1372.26 0.407646
1372.27 0.407646
1372.27 0.407646
1372.28 0.407646
1372.29 0.407646
1372.3 0.407646
1372.31 0.407646
1372.31 0.407354
1372.32 0.407354
1372.33 0.407354
1372.34 0.407354
1372.34 0.406286
1372.35 0.406286
1372.36 0.406286
1372.37 0.406286
1372.38 0.406286
1372.38 0.406286
1372.39 0.406286
1372.4 0.406286
1372.41 0.406286
1372.41 0.406286
1372.42 0.406286
1372.43 0.406286
1372.44 0.406286
1372.45 0.406286
1372.45 0.405899
1372.46 0.405899
1372.47 0.405899
1372.48 0.405899
1372.49 0.405899
1372.49 0.405609
1372.5 0.405513
1372.51 0.405513
1372.52 0.405513
1372.52 0.405416
1372.53 0.404935
1372.54 0.404646
1372.55 0.404646
1372.56 0.404646
1372.56 0.404071
1372.57 0.404071
1372.58 0.404071
1372.59 0.404071
1372.59 0.403497
1372.6 0.403497
1372.61 0.403306
1372.62 0.40321
1372.63 0.40321
1372.63 0.402924
1372.64 0.402639
1372.65 0.402639
1372.66 0.402639
1372.66 0.402544
1372.67 0.402544
1372.68 0.402544
1372.69 0.402449
1372.7 0.402449
1372.7 0.402449
1372.71 0.402449
1372.72 0.402449
1372.73 0.402449
1372.74 0.402449
1372.74 0.402164
1372.75 0.402164
1372.76 0.401974
1372.77 0.401974
1372.77 0.401879
1372.78 0.401879
1372.79 0.401879
1372.8 0.401501
1372.81 0.400934
1372.81 0.400934
1372.82 0.400934
1372.83 0.400745
1372.84 0.400745
1372.84 0.400557
1372.85 0.400463
1372.86 0.400463
1372.87 0.400463
1372.88 0.400463
1372.88 0.400463
1372.89 0.400463
1372.9 0.400463
1372.91 0.400275
1372.91 0.400275
1372.92 0.400463
1372.93 0.400463
1372.94 0.400463
1372.95 0.400275
1372.95 0.400181
1372.96 0.400181
1372.97 0.400181
1372.98 0.400181
1372.99 0.400181
1372.99 0.400181
1373 0.400181
1373.01 0.400181
1373.02 0.400181
1373.02 0.400181
1373.03 0.400181
1373.04 0.400181
1373.05 0.400181
1373.06 0.400181
1373.06 0.400181
1373.07 0.400181
1373.08 0.400181
1373.09 0.400181
1373.09 0.400181
1373.1 0.400181
1373.11 0.400181
1373.12 0.400087
1373.13 0.400087
1373.13 0.399805
1373.14 0.399805
1373.15 0.399805
1373.16 0.399711
1373.16 0.399711
1373.17 0.399711
1373.18 0.399711
1373.19 0.399711
1373.2 0.399711
1373.2 0.399337
1373.21 0.399337
1373.22 0.399337
1373.23 0.399711
1373.24 0.399711
1373.24 0.399337
1373.25 0.399337
1373.26 0.399337
1373.27 0.39915
1373.27 0.39915
1373.28 0.398963
1373.29 0.398963
1373.3 0.398963
1373.31 0.398963
1373.31 0.398963
1373.32 0.398963
1373.33 0.398963
1373.34 0.398963
1373.34 0.39887
1373.35 0.39887
1373.36 0.39887
1373.37 0.39887
1373.38 0.39887
1373.38 0.39887
1373.39 0.39887
1373.4 0.39831
1373.41 0.39831
1373.41 0.39831
1373.42 0.39831
1373.43 0.39831
1373.44 0.39831
1373.45 0.398031
1373.45 0.398031
1373.46 0.39831
1373.47 0.39831
1373.48 0.39831
1373.49 0.39831
1373.49 0.39831
1373.5 0.39831
1373.51 0.39831
1373.52 0.39831
1373.52 0.398031
1373.53 0.398031
1373.54 0.398031
1373.55 0.398031
1373.56 0.397938
1373.56 0.397567
1373.57 0.397567
1373.58 0.397567
1373.59 0.397567
1373.59 0.397567
1373.6 0.397567
1373.61 0.397567
1373.62 0.397567
1373.63 0.397567
1373.63 0.397567
1373.64 0.397567
1373.65 0.397567
1373.66 0.397567
1373.66 0.397567
1373.67 0.397567
1373.68 0.397567
1373.69 0.397567
1373.7 0.397567
1373.7 0.397567
1373.71 0.397196
1373.72 0.397196
1373.73 0.397196
1373.74 0.397196
1373.74 0.397196
1373.75 0.397196
1373.76 0.397196
1373.77 0.397196
1373.77 0.397196
1373.78 0.397196
1373.79 0.397196
1373.8 0.397196
1373.81 0.397196
1373.81 0.397196
1373.82 0.397196
1373.83 0.397196
1373.84 0.397196
1373.84 0.397196
1373.85 0.397196
1373.86 0.397196
1373.87 0.397196
1373.88 0.397567
1373.88 0.397567
1373.89 0.397567
1373.9 0.397567
1373.91 0.397938
1373.91 0.397938
1373.92 0.397567
1373.93 0.397567
1373.94 0.396826
1373.95 0.396457
1373.95 0.396365
1373.96 0.396365
1373.97 0.396273
1373.98 0.396273
1373.99 0.396273
1373.99 0.396273
1374 0.396273
1374.01 0.396273
1374.02 0.396273
1374.02 0.396273
1374.03 0.396273
1374.04 0.396273
1374.05 0.396365
1374.06 0.396365
1374.06 0.396457
1374.07 0.396826
1374.08 0.397567
1374.09 0.397567
1374.09 0.397567
1374.1 0.397567
1374.11 0.397567
1374.12 0.397567
1374.13 0.396826
1374.13 0.396457
1374.14 0.396457
1374.15 0.396457
1374.16 0.396457
1374.16 0.396457
1374.17 0.396457
1374.18 0.396457
1374.19 0.396457
1374.2 0.396457
1374.2 0.396457
1374.21 0.396457
1374.22 0.396457
1374.23 0.396457
1374.24 0.397104
1374.24 0.397104
1374.25 0.397104
1374.26 0.396457
1374.27 0.396365
1374.27 0.396365
1374.28 0.396365
1374.29 0.396365
1374.3 0.396365
1374.31 0.396457
1374.31 0.397104
1374.32 0.397104
1374.33 0.397104
1374.34 0.397104
1374.34 0.397104
1374.35 0.396457
1374.36 0.396273
1374.37 0.396273
1374.38 0.396273
